Date,Value
1996-05-28,98.4957
1996-05-24,98.5216
1996-05-23,98.5489
1996-05-22,98.5346
1996-05-21,98.2575
1996-05-20,98.3103
1996-05-17,98.4335
1996-05-16,98.2986
1996-05-15,98.3345
1996-05-14,98.2718
1996-05-13,98.2555
1996-05-10,98.4066
1996-05-09,98.568
1996-05-08,98.6373
1996-05-07,98.5927
1996-05-03,98.6134
1996-05-02,98.5657
1996-05-01,98.6525
1996-04-30,98.4806
1996-04-29,98.5396
1996-04-26,98.581
1996-04-25,98.6168
1996-04-24,98.6293
1996-04-23,98.5428
1996-04-22,98.6237
1996-04-19,98.6845
1996-04-18,98.7535
1996-04-17,98.9046
1996-04-16,98.8794
1996-04-15,98.7973
1996-04-12,98.793
1996-04-11,98.7572
1996-04-10,98.7806
1996-04-09,98.8571
1996-04-04,98.9359
1996-04-03,98.9043
1996-04-02,98.8872
1996-04-01,98.8363
1996-03-29,98.8935
1996-03-28,98.7582
1996-03-27,98.4558
1996-03-26,98.6572
1996-03-25,98.5562
1996-03-22,98.5505
1996-03-21,98.6192
1996-03-20,98.5459
1996-03-19,98.6079
1996-03-18,98.7141
1996-03-15,98.9191
1996-03-14,99.0334
1996-03-13,99.0602
1996-03-12,98.9072
1996-03-11,98.9161
1996-03-08,98.8447
1996-03-07,98.8329
1996-03-06,98.9999
1996-03-05,98.91
1996-03-04,98.987
1996-03-01,98.8275
1996-02-29,98.9618
1996-02-28,98.9251
1996-02-27,99.0093
1996-02-26,99.2397
1996-02-23,99.1576
1996-02-22,99.1878
1996-02-21,99.1672
1996-02-20,99.3947
1996-02-19,99.6726
1996-02-16,99.3777
1996-02-15,99.2261
1996-02-14,99.2759
1996-02-13,99.0716
1996-02-12,99.2006
1996-02-09,99.072
1996-02-08,99.2394
1996-02-07,99.2023
1996-02-06,99.1932
1996-02-05,99.0999
1996-02-02,98.8266
1996-02-01,98.6645
1996-01-31,98.6844
1996-01-30,98.677
1996-01-29,98.7665
1996-01-26,98.563
1996-01-25,98.6942
1996-01-24,98.5023
1996-01-23,98.5393
1996-01-22,98.5151
1996-01-19,98.1287
1996-01-18,98.2219
1996-01-17,98.2517
1996-01-16,98.3039
1996-01-15,98.3834
1996-01-12,98.4647
1996-01-11,98.3647
1996-01-10,98.297
1996-01-09,98.2319
1996-01-08,98.1576
1996-01-05,98.1275
1996-01-04,97.8804
1996-01-03,98.0927
1996-01-02,98.1323
1995-12-29,98.3085
1995-12-28,98.3206
1995-12-27,98.2842
1995-12-22,98.2132
1995-12-21,98.0976
1995-12-20,98.0054
1995-12-19,98.0771
1995-12-18,98.1455
1995-12-15,97.9784
1995-12-14,98.1055
1995-12-13,98.0055
1995-12-12,98.2541
1995-12-11,98.2492
1995-12-08,98.3043
1995-12-07,98.3969
1995-12-06,98.0437
1995-12-05,98.1866
1995-12-04,98.2192
1995-12-01,98.0565
1995-11-30,97.9953
1995-11-29,98.1512
1995-11-28,98.1016
1995-11-27,98.0758
1995-11-24,98.3734
1995-11-23,98.6377
1995-11-22,98.6698
1995-11-21,98.6202
1995-11-20,98.9519
1995-11-17,99.0571
1995-11-16,99.0904
1995-11-15,99.2314
1995-11-14,98.9767
1995-11-13,98.8759
1995-11-10,98.7754
1995-11-09,98.8377
1995-11-08,98.9007
1995-11-07,98.8758
1995-11-06,98.8455
1995-11-03,98.8399
1995-11-02,98.771
1995-11-01,98.8104
1995-10-31,98.8538
1995-10-30,98.8996
1995-10-27,98.9684
1995-10-26,98.9587
1995-10-25,99.326
1995-10-24,99.387
1995-10-23,99.4724
1995-10-20,99.6673
1995-10-19,99.5385
1995-10-18,99.5345
1995-10-17,99.7222
1995-10-16,99.7715
1995-10-13,99.6833
1995-10-12,99.8387
1995-10-11,99.5497
1995-10-10,99.5886
1995-10-09,99.5872
1995-10-06,99.3228
1995-10-05,99.3684
1995-10-04,99.3209
1995-10-03,99.3096
1995-10-02,99.4768
1995-09-29,99.3839
1995-09-28,99.4978
1995-09-27,99.4201
1995-09-26,99.2029
1995-09-25,99.4209
1995-09-22,99.6493
1995-09-21,99.5273
1995-09-20,99.2536
1995-09-19,98.9004
1995-09-18,99.0269
1995-09-15,98.9375
1995-09-14,98.8511
1995-09-13,98.8481
1995-09-12,99.1023
1995-09-11,99.2214
1995-09-08,99.1533
1995-09-07,99.258
1995-09-06,99.2202
1995-09-05,99.6717
1995-09-04,99.7529
1995-09-01,99.6851
1995-08-31,99.6096
1995-08-30,99.525
1995-08-29,99.5103
1995-08-25,99.2281
1995-08-24,99.2705
1995-08-23,99.3394
1995-08-22,99.2438
1995-08-21,99.4825
1995-08-18,99.5314
1995-08-17,99.5172
1995-08-16,99.1714
1995-08-15,98.9571
1995-08-14,99.2938
1995-08-11,99.4244
1995-08-10,99.4719
1995-08-09,99.7066
1995-08-08,99.6449
1995-08-07,99.5655
1995-08-04,99.7529
1995-08-03,99.7754
1995-08-02,99.8247
1995-08-01,99.874
1995-07-31,99.8058
1995-07-28,99.8048
1995-07-27,99.6475
1995-07-26,99.6591
1995-07-25,99.5341
1995-07-24,99.7105
1995-07-21,99.6889
1995-07-20,99.897
1995-07-19,99.7203
1995-07-18,99.8099
1995-07-17,99.6071
1995-07-14,99.6924
1995-07-13,99.5616
1995-07-12,99.321
1995-07-11,99.4781
1995-07-10,99.5955
1995-07-07,99.722
1995-07-06,99.9245
1995-07-05,99.8222
1995-07-04,99.8023
1995-07-03,100.009
1995-06-30,99.9719
1995-06-29,99.8205
1995-06-28,99.7617
1995-06-27,99.7104
1995-06-26,99.4682
1995-06-23,99.4464
1995-06-22,99.5304
1995-06-21,99.4451
1995-06-20,99.4509
1995-06-19,99.2873
1995-06-16,99.2006
1995-06-15,99.1653
1995-06-14,99.2329
1995-06-13,99.2172
1995-06-12,99.1903
1995-06-09,99.2999
1995-06-08,98.8592
1995-06-07,98.9171
1995-06-06,98.7634
1995-06-05,99.1214
1995-06-02,99.3439
1995-06-01,99.0878
1995-05-31,99.3484
1995-05-30,99.4092
1995-05-26,99.6648
1995-05-25,99.2817
1995-05-24,98.8801
1995-05-23,98.8986
1995-05-22,98.4896
1995-05-19,98.7189
1995-05-18,98.5928
1995-05-17,98.6298
1995-05-16,98.4999
1995-05-15,98.5289
1995-05-12,98.3979
1995-05-11,98.6308
1995-05-10,98.6911
1995-05-09,99.0326
1995-05-05,99.0633
1995-05-04,99.0659
1995-05-03,99.1625
1995-05-02,98.9722
1995-05-01,98.9173
1995-04-28,99.0021
1995-04-27,99.2353
1995-04-26,99.2731
1995-04-25,99.4951
1995-04-24,99.8079
1995-04-21,99.3864
1995-04-20,99.7361
1995-04-19,99.8074
1995-04-18,99.6214
1995-04-13,99.3002
1995-04-12,99.114
1995-04-11,99.2015
1995-04-10,99.0812
1995-04-07,99.5779
1995-04-06,99.9498
1995-04-05,100.0182
1995-04-04,100.0742
1995-04-03,100.3379
1995-03-31,100.4017
1995-03-30,100.1655
1995-03-29,100.2812
1995-03-28,100.0713
1995-03-27,99.9204
1995-03-24,99.8143
1995-03-23,99.9408
1995-03-22,100.03
1995-03-21,99.8065
1995-03-20,100.1447
1995-03-17,100.1367
1995-03-16,99.7718
1995-03-15,99.9322
1995-03-14,99.6514
1995-03-13,99.6334
1995-03-10,99.7107
1995-03-09,99.4142
1995-03-08,100.1206
1995-03-07,99.6429
1995-03-06,99.7387
1995-03-03,99.4184
1995-03-02,99.0726
1995-03-01,98.9788
1995-02-28,98.998
1995-02-27,99.0319
1995-02-24,98.7662
1995-02-23,98.6469
1995-02-22,98.9083
1995-02-21,98.7449
1995-02-20,98.8531
1995-02-17,98.5847
1995-02-16,98.7306
1995-02-15,98.3732
1995-02-14,98.0619
1995-02-13,98.1526
1995-02-10,98.1412
1995-02-09,98.1728
1995-02-08,98.0743
1995-02-07,97.9896
1995-02-06,98.0243
1995-02-03,98.2201
1995-02-02,98.2344
1995-02-01,98.1384
1995-01-31,98.2246
1995-01-30,98.272
1995-01-27,98.2299
1995-01-26,98.3666
1995-01-25,98.3371
1995-01-24,98.3497
1995-01-23,98.4226
1995-01-20,98.3941
1995-01-19,98.1599
1995-01-18,98.1145
1995-01-17,98.0961
1995-01-16,98.0405
1995-01-13,97.9936
1995-01-12,97.9738
1995-01-11,97.8936
1995-01-10,98.1039
1995-01-09,97.7762
1995-01-06,97.7626
1995-01-05,97.5728
1995-01-04,97.4457
1995-01-03,97.5741
1994-12-30,97.5805
1994-12-29,97.5325
1994-12-28,97.1697
1994-12-23,97.116
1994-12-22,96.9639
1994-12-21,97.1546
1994-12-20,97.175
1994-12-19,97.2337
1994-12-16,97.2056
1994-12-15,97.2142
1994-12-14,97.2842
1994-12-13,97.1193
1994-12-12,97.1838
1994-12-09,97.1515
1994-12-08,97.1796
1994-12-07,97.1758
1994-12-06,97.2516
1994-12-05,97.1781
1994-12-02,97.2017
1994-12-01,97.3216
1994-11-30,97.3455
1994-11-29,97.3696
1994-11-28,97.247
1994-11-25,96.7787
1994-11-24,96.8121
1994-11-23,96.8255
1994-11-22,96.7042
1994-11-21,96.6131
1994-11-18,96.557
1994-11-17,96.7708
1994-11-16,96.5605
1994-11-15,96.6696
1994-11-14,96.7652
1994-11-11,96.9901
1994-11-10,96.7879
1994-11-09,97.2815
1994-11-08,97.5756
1994-11-07,97.5814
1994-11-04,97.5447
1994-11-03,97.6953
1994-11-02,97.6124
1994-11-01,97.5827
1994-10-31,97.7658
1994-10-28,97.7825
1994-10-27,97.6876
1994-10-26,97.7611
1994-10-25,97.65
1994-10-24,97.7372
1994-10-21,97.8402
1994-10-20,97.8107
1994-10-19,97.8726
1994-10-18,97.9824
1994-10-17,97.9474
1994-10-14,97.677
1994-10-13,97.495
1994-10-12,97.4908
1994-10-11,97.4277
1994-10-10,97.4533
1994-10-07,97.4535
1994-10-06,97.2417
1994-10-05,97.2151
1994-10-04,97.1521
1994-10-03,97.1192
1994-09-30,96.9267
1994-09-29,97.0423
1994-09-28,96.9748
1994-09-27,96.8306
1994-09-26,96.8308
1994-09-23,96.9253
1994-09-22,96.9516
1994-09-21,96.8386
1994-09-20,96.7834
1994-09-19,96.8613
1994-09-16,97.0997
1994-09-15,97.1558
1994-09-14,97.2471
1994-09-13,97.146
1994-09-12,97.1959
1994-09-09,97.4133
1994-09-08,97.3039
1994-09-07,97.3786
1994-09-06,97.5859
1994-09-05,97.5748
1994-09-02,97.457
1994-09-01,97.1302
1994-08-31,97.1455
1994-08-30,97.1983
1994-08-26,97.4206
1994-08-25,97.641
1994-08-24,97.6398
1994-08-23,97.7081
1994-08-22,97.6665
1994-08-19,97.9573
1994-08-18,97.8649
1994-08-17,97.8911
1994-08-16,97.944
1994-08-15,97.8179
1994-08-12,97.7526
1994-08-11,97.4183
1994-08-10,97.6903
1994-08-09,97.5199
1994-08-08,97.4757
1994-08-05,97.3533
1994-08-04,97.4199
1994-08-03,97.481
1994-08-02,97.5705
1994-08-01,97.6215
1994-07-29,97.5263
1994-07-28,97.8284
1994-07-27,97.8024
1994-07-26,97.5638
1994-07-25,97.6749
1994-07-22,97.5633
1994-07-21,97.6486
1994-07-20,97.7971
1994-07-19,97.7405
1994-07-18,97.8872
1994-07-15,97.6485
1994-07-14,97.9539
1994-07-13,97.655
1994-07-12,97.8231
1994-07-11,97.7143
1994-07-08,97.3564
1994-07-07,97.4359
1994-07-06,97.5157
1994-07-05,97.3697
1994-07-04,97.0726
1994-07-01,97.1339
1994-06-30,97.0966
1994-06-29,97.2336
1994-06-28,97.3011
1994-06-27,97.3534
1994-06-24,97.2029
1994-06-23,97.1931
1994-06-22,97.3649
1994-06-21,97.3363
1994-06-20,97.4667
1994-06-17,97.1449
1994-06-16,97.0604
1994-06-15,97.005
1994-06-14,96.9705
1994-06-13,96.7562
1994-06-10,96.6024
1994-06-09,96.5303
1994-06-08,96.6064
1994-06-07,96.6411
1994-06-06,96.4927
1994-06-03,96.834
1994-06-02,96.8447
1994-06-01,96.9915
1994-05-31,96.8676
1994-05-27,96.8241
1994-05-26,96.8438
1994-05-25,96.8598
1994-05-24,96.7361
1994-05-23,96.6552
1994-05-20,96.6263
1994-05-19,96.4272
1994-05-18,96.3168
1994-05-17,96.2157
1994-05-16,96.1179
1994-05-13,96.2406
1994-05-12,96.0847
1994-05-11,96.0817
1994-05-10,96.1139
1994-05-09,96.1539
1994-05-06,96.0215
1994-05-05,95.8526
1994-05-04,96.0835
1994-05-03,96.1772
1994-04-29,95.8055
1994-04-28,95.8078
1994-04-27,95.9239
1994-04-26,95.8031
1994-04-25,95.8778
1994-04-22,95.7713
1994-04-21,95.7835
1994-04-20,95.7233
1994-04-19,95.6518
1994-04-18,95.3659
1994-04-15,95.7106
1994-04-14,95.5011
1994-04-13,95.6071
1994-04-12,95.3389
1994-04-11,95.5368
1994-04-08,95.529
1994-04-07,95.522
1994-04-06,95.5691
1994-04-05,95.6916
1994-03-31,95.7949
1994-03-30,95.947
1994-03-29,96.1942
1994-03-28,96.1166
1994-03-25,96.4033
1994-03-24,96.2644
1994-03-23,96.0039
1994-03-22,96.0283
1994-03-21,95.869
1994-03-18,95.9473
1994-03-17,96.216
1994-03-16,95.9669
1994-03-15,96.0641
1994-03-14,96.1022
1994-03-11,95.9947
1994-03-10,96.0709
1994-03-09,95.7819
1994-03-08,95.6739
1994-03-07,95.7171
1994-03-04,95.5759
1994-03-03,95.5951
1994-03-02,95.6896
1994-03-01,95.641
1994-02-28,95.6346
1994-02-25,95.6287
1994-02-24,95.3833
1994-02-23,95.3775
1994-02-22,95.3355
1994-02-21,95.4777
1994-02-18,95.4392
1994-02-17,95.3712
1994-02-16,95.6915
1994-02-15,95.595
1994-02-14,95.2668
1994-02-11,95.2585
1994-02-10,95.4269
1994-02-09,95.3727
1994-02-08,95.4472
1994-02-07,95.334
1994-02-04,95.4884
1994-02-03,95.541
1994-02-02,95.5699
1994-02-01,95.5257
1994-01-31,95.4221
1994-01-28,95.6808
1994-01-27,95.5147
1994-01-26,95.5907
1994-01-25,95.6544
1994-01-24,95.7279
1994-01-21,95.7441
1994-01-20,96.1122
1994-01-19,95.9935
1994-01-18,95.7861
1994-01-17,95.7409
1994-01-14,95.83
1994-01-13,95.7351
1994-01-12,95.9782
1994-01-11,96.0881
1994-01-10,96.232
1994-01-07,96.2418
1994-01-06,96.3554
1994-01-05,96.3044
1994-01-04,96.2099
1993-12-31,96.4374
1993-12-30,96.4405
1993-12-29,96.4795
1993-12-24,96.6508
1993-12-23,96.7511
1993-12-22,96.827
1993-12-21,96.9271
1993-12-20,96.9863
1993-12-17,97.0125
1993-12-16,96.87
1993-12-15,96.8858
1993-12-14,96.8792
1993-12-13,97.0598
1993-12-10,96.9578
1993-12-09,96.6539
1993-12-08,96.5994
1993-12-07,96.8381
1993-12-06,96.902
1993-12-03,96.8249
1993-12-02,96.9992
1993-12-01,97.0641
1993-11-30,97.0862
1993-11-29,97.2637
1993-11-26,97.1179
1993-11-25,97.0389
1993-11-24,97.2135
1993-11-23,96.9541
1993-11-22,96.938
1993-11-19,96.9674
1993-11-18,96.9414
1993-11-17,97.0005
1993-11-16,97.0699
1993-11-15,97.1145
1993-11-12,97.0689
1993-11-11,97.1117
1993-11-10,96.9374
1993-11-09,97.0276
1993-11-08,97.1021
1993-11-05,96.9935
1993-11-04,97.0071
1993-11-03,97.099
1993-11-02,96.9056
1993-11-01,96.9005
1993-10-29,97.1458
1993-10-28,97.0531
1993-10-27,96.9865
1993-10-26,97.0209
1993-10-25,97.2798
1993-10-22,97.243
1993-10-21,97.3266
1993-10-20,97.2436
1993-10-19,97.34
1993-10-18,97.4808
1993-10-15,97.5472
1993-10-14,97.8431
1993-10-13,97.9801
1993-10-12,98.2403
1993-10-11,98.1862
1993-10-08,98.2244
1993-10-07,98.0613
1993-10-06,98.0674
1993-10-05,98.0876
1993-10-04,98.1122
1993-10-01,98.0965
1993-09-30,98.0892
1993-09-29,98.0321
1993-09-28,97.747
1993-09-27,97.7453
1993-09-24,97.7136
1993-09-23,97.707
1993-09-22,98.4096
1993-09-21,98.472
1993-09-20,98.3528
1993-09-17,98.3124
1993-09-16,98.2161
1993-09-15,98.2958
1993-09-14,98.1203
1993-09-13,98.2218
1993-09-10,98.2046
1993-09-09,98.0163
1993-09-08,97.9781
1993-09-07,98.1236
1993-09-06,98.296
1993-09-03,98.1164
1993-09-02,98.101
1993-09-01,97.7583
1993-08-31,97.5438
1993-08-27,97.2588
1993-08-26,97.2079
1993-08-25,96.9929
1993-08-24,96.9809
1993-08-23,97.0314
1993-08-20,96.8062
1993-08-19,96.6214
1993-08-18,96.2842
1993-08-17,96.4177
1993-08-16,96.4426
1993-08-13,96.374
1993-08-12,96.1236
1993-08-11,96.2645
1993-08-10,96.1149
1993-08-09,96.2221
1993-08-06,96.3801
1993-08-05,96.2351
1993-08-04,96.1745
1993-08-03,96.3364
1993-08-02,96.439
1993-07-30,96.7317
1993-07-29,96.7198
1993-07-28,97.0979
1993-07-27,96.9344
1993-07-26,96.9146
1993-07-23,97.1343
1993-07-22,97.0268
1993-07-21,97.0296
1993-07-20,96.9365
1993-07-19,97.0423
1993-07-16,96.8925
1993-07-15,96.9145
1993-07-14,96.8804
1993-07-13,96.8503
1993-07-12,97.0676
1993-07-09,97.2538
1993-07-08,97.2224
1993-07-07,97.3456
1993-07-06,97.066
1993-07-05,97.0005
1993-07-02,97.0596
1993-07-01,97.3373
1993-06-30,97.106
1993-06-29,97.5598
1993-06-28,97.6207
1993-06-25,97.6235
1993-06-24,97.686
1993-06-23,97.8293
1993-06-22,97.6028
1993-06-21,97.6254
1993-06-18,97.6541
1993-06-17,97.8114
1993-06-16,97.6847
1993-06-15,97.7137
1993-06-14,97.789
1993-06-11,97.8228
1993-06-10,97.7384
1993-06-09,97.8364
1993-06-08,97.9322
1993-06-07,98.0778
1993-06-04,97.9823
1993-06-03,98.2484
1993-06-02,98.3382
1993-06-01,98.2818
1993-05-28,98.3387
1993-05-27,97.9902
1993-05-26,97.9929
1993-05-25,98.0073
1993-05-24,98.0234
1993-05-21,98.293
1993-05-20,98.0904
1993-05-19,98.3721
1993-05-18,98.3574
1993-05-17,98.471
1993-05-14,98.5737
1993-05-13,98.6243
1993-05-12,98.87
1993-05-11,99.0557
1993-05-10,99.1989
1993-05-07,99.2505
1993-05-06,99.1768
1993-05-05,99.1864
1993-05-04,99.498
1993-04-30,99.2467
1993-04-29,99.3421
1993-04-28,99.2297
1993-04-27,99.0723
1993-04-26,99.283
1993-04-23,99.0875
1993-04-22,99.0312
1993-04-21,99.1323
1993-04-20,99.1546
1993-04-19,99.2099
1993-04-16,99.202
1993-04-15,99.372
1993-04-14,99.5515
1993-04-13,99.619
1993-04-08,99.4238
1993-04-07,99.5211
1993-04-06,99.6925
1993-04-05,99.8439
1993-04-02,99.8498
1993-04-01,99.9025
1993-03-31,100.1488
1993-03-30,99.7621
1993-03-29,99.7413
1993-03-26,99.6704
1993-03-25,99.6936
1993-03-24,99.8931
1993-03-23,99.7039
1993-03-22,99.6061
1993-03-19,99.6813
1993-03-18,99.3202
1993-03-17,99.2272
1993-03-16,99.1929
1993-03-15,99.6045
1993-03-12,99.3693
1993-03-11,99.3364
1993-03-10,99.0015
1993-03-09,98.951
1993-03-08,99.124
1993-03-05,99.4326
1993-03-04,99.62
1993-03-03,99.5585
1993-03-02,99.5795
1993-03-01,99.6691
1993-02-26,99.9671
1993-02-25,100.001
1993-02-24,100.3927
1993-02-23,99.8853
1993-02-22,99.2907
1993-02-19,99.5103
1993-02-18,99.5763
1993-02-17,99.4711
1993-02-16,99.0566
1993-02-15,99.0012
1993-02-12,98.9669
1993-02-11,98.9085
1993-02-10,99.2519
1993-02-09,99.0591
1993-02-08,99.1639
1993-02-05,99.0895
1993-02-04,99.2942
1993-02-03,99.3177
1993-02-02,99.0324
1993-02-01,99.0762
1993-01-29,99.1636
1993-01-28,99.25
1993-01-27,99.3009
1993-01-26,99.137
1993-01-25,99.01
1993-01-22,98.7351
1993-01-21,98.7991
1993-01-20,98.8743
1993-01-19,98.8405
1993-01-18,98.8946
1993-01-15,98.8269
1993-01-14,98.3594
1993-01-13,98.0905
1993-01-12,97.9918
1993-01-11,97.4358
1993-01-08,97.5309
1993-01-07,97.1134
1993-01-06,97.4369
1993-01-05,97.4565
1993-01-04,97.4759
1992-12-31,97.2176
1992-12-30,97.179
1992-12-29,97.7761
1992-12-24,98.1949
1992-12-23,98.3676
1992-12-22,97.6302
1992-12-21,97.2826
1992-12-18,97.3657
1992-12-17,97.9064
1992-12-16,97.6204
1992-12-15,96.8779
1992-12-14,96.6045
1992-12-11,96.2451
1992-12-10,96.2439
1992-12-09,101.5824
1992-12-08,101.661
1992-12-07,101.548
1992-12-04,101.3841
1992-12-03,101.5438
1992-12-02,101.9413
1992-12-01,101.3647
1992-11-30,101.5758
1992-11-27,101.0477
1992-11-26,101.4848
1992-11-25,101.813
1992-11-24,101.075
1992-11-23,102.6947
1992-11-20,102.9398
1992-11-19,100.0888
1992-11-18,99.6082
1992-11-17,99.429
1992-11-16,99.5812
1992-11-13,99.4833
1992-11-12,99.4168
1992-11-11,99.3958
1992-11-10,99.2863
1992-11-09,99.3174
1992-11-06,99.3311
1992-11-05,99.4624
1992-11-04,99.568
1992-11-03,99.6471
1992-11-02,99.58
1992-10-30,99.749
1992-10-29,99.8189
1992-10-28,99.769
1992-10-27,99.988
1992-10-26,99.6295
1992-10-23,99.6853
1992-10-22,99.9471
1992-10-21,100.1645
1992-10-20,99.9541
1992-10-19,100.2503
1992-10-16,100.3268
1992-10-15,100.434
1992-10-14,100.3714
1992-10-13,100.306
1992-10-12,100.1226
1992-10-09,100.1273
1992-10-08,100.3316
1992-10-07,100.4738
1992-10-06,100.6132
1992-10-05,101.1029
1992-10-02,101.0719
1992-10-01,100.6444
1992-09-30,100.9443
1992-09-29,100.7427
1992-09-28,100.5958
1992-09-25,100.2298
1992-09-24,99.8992
1992-09-23,99.9952
1992-09-22,100.3332
1992-09-21,100.094
1992-09-18,98.91
1992-09-17,99.829
1992-09-16,99.9666
1992-09-15,99.9161
1992-09-14,100.18
1992-09-11,100.9134
1992-09-10,100.95
1992-09-09,101.0871
1992-09-08,101.1959
1992-09-07,100.7071
1992-09-04,100.611
1992-09-03,100.7242
1992-09-02,100.6992
1992-09-01,100.6464
1992-08-28,100.4833
1992-08-27,100.3808
1992-08-26,100.4923
1992-08-25,100.7012
1992-08-24,100.5906
1992-08-21,100.2821
1992-08-20,100.2119
1992-08-19,100.1732
1992-08-18,100.1954
1992-08-17,100.105
1992-08-14,100.1302
1992-08-13,100.0951
1992-08-12,100.1082
1992-08-11,100.1637
1992-08-10,99.9905
1992-08-07,99.9317
1992-08-06,100.0292
1992-08-05,100.0326
1992-08-04,99.998
1992-08-03,100.0446
1992-07-31,100.0618
1992-07-30,99.9667
1992-07-29,100.0171
1992-07-28,100.0842
1992-07-27,100.0382
1992-07-24,99.9131
1992-07-23,99.9025
1992-07-22,99.9492
1992-07-21,99.8597
1992-07-20,99.5845
1992-07-17,100.0971
1992-07-16,99.8408
1992-07-15,99.948
1992-07-14,99.9503
1992-07-13,99.9684
1992-07-10,99.8161
1992-07-09,99.687
1992-07-08,99.6781
1992-07-07,99.6518
1992-07-06,99.5719
1992-07-03,99.459
1992-07-02,99.5589
1992-07-01,99.5829
1992-06-30,99.5411
1992-06-29,99.5744
1992-06-26,99.3716
1992-06-25,99.4172
1992-06-24,99.3538
1992-06-23,99.1816
1992-06-22,99.2145
1992-06-19,99.2013
1992-06-18,99.1369
1992-06-17,99.1106
1992-06-16,99.0925
1992-06-15,99.147
1992-06-12,99.1199
1992-06-11,99.162
1992-06-10,99.0118
1992-06-09,99.0681
1992-06-08,99.1592
1992-06-05,99.1588
1992-06-04,99.0425
1992-06-03,99.0038
1992-06-02,98.9563
1992-06-01,98.9392
1992-05-29,98.9546
1992-05-28,98.8379
1992-05-27,98.7789
1992-05-26,98.9893
1992-05-22,98.9135
1992-05-21,99.0342
1992-05-20,99.0567
1992-05-19,99.1601
1992-05-18,99.0514
1992-05-15,98.9878
1992-05-14,98.9482
1992-05-13,98.9151
1992-05-12,98.946
1992-05-11,98.773
1992-05-08,98.7337
1992-05-07,98.8396
1992-05-06,98.8519
1992-05-05,98.8923
1992-05-01,98.7887
1992-04-30,98.7058
1992-04-29,98.7366
1992-04-28,98.6256
1992-04-27,98.7228
1992-04-24,98.7171
1992-04-23,98.605
1992-04-22,98.5862
1992-04-21,98.6309
1992-04-16,98.8854
1992-04-15,98.5945
1992-04-14,98.6866
1992-04-13,98.6699
1992-04-10,98.8905
1992-04-09,98.7702
1992-04-08,98.7991
1992-04-07,98.9382
1992-04-06,98.9957
1992-04-03,99.0862
1992-04-02,98.8331
1992-04-01,98.7558
1992-03-31,98.7585
1992-03-30,98.7303
1992-03-27,98.8042
1992-03-26,98.679
1992-03-25,98.6816
1992-03-24,98.5874
1992-03-23,98.569
1992-03-20,98.4609
1992-03-19,98.5663
1992-03-18,98.5907
1992-03-17,98.69
1992-03-16,98.672
1992-03-13,98.6298
1992-03-12,98.6797
1992-03-11,98.6607
1992-03-10,98.5832
1992-03-09,98.6313
1992-03-06,98.5349
1992-03-05,98.5255
1992-03-04,98.769
1992-03-03,98.5698
1992-03-02,98.6591
1992-02-28,98.754
1992-02-27,98.6002
1992-02-26,98.5871
1992-02-25,98.7425
1992-02-24,98.5778
1992-02-21,98.7188
1992-02-20,98.5349
1992-02-19,98.6497
1992-02-18,98.6724
1992-02-17,98.7129
1992-02-14,98.7366
1992-02-13,98.8929
1992-02-12,98.9011
1992-02-11,99.0892
1992-02-10,99.1152
1992-02-07,99.2548
1992-02-06,99.0972
1992-02-05,98.9432
1992-02-04,98.9978
1992-02-03,98.9234
1992-01-31,98.7798
1992-01-30,98.7957
1992-01-29,98.9579
1992-01-28,98.8554
1992-01-27,98.7224
1992-01-24,98.8286
1992-01-23,98.811
1992-01-22,98.8839
1992-01-21,98.7936
1992-01-20,98.8145
1992-01-17,98.8128
1992-01-16,98.7029
1992-01-15,98.7034
1992-01-14,99.1705
1992-01-13,99.1623
1992-01-10,99.2296
1992-01-09,99.4206
1992-01-08,99.6587
1992-01-07,99.3873
1992-01-06,99.6579
1992-01-03,99.3136
1992-01-02,99.5748
1991-12-31,99.6217
1991-12-30,99.5724
1991-12-27,99.563
1991-12-24,99.6064
1991-12-23,99.5049
1991-12-20,99.4411
1991-12-19,99.1548
1991-12-18,99.2246
1991-12-17,99.2044
1991-12-16,99.1008
1991-12-13,99.0378
1991-12-12,99.1253
1991-12-11,98.9855
1991-12-10,99.093
1991-12-09,99.123
1991-12-06,99.046
1991-12-05,98.9235
1991-12-04,98.765
1991-12-03,98.7395
1991-12-02,98.8218
1991-11-29,98.691
1991-11-28,98.764
1991-11-27,98.8502
1991-11-26,99.1159
1991-11-25,98.9662
1991-11-22,99.0073
1991-11-21,98.9203
1991-11-20,98.921
1991-11-19,99.065
1991-11-18,99.0648
1991-11-15,98.6544
1991-11-14,98.6012
1991-11-13,98.2542
1991-11-12,98.3287
1991-11-11,98.2133
1991-11-08,98.2484
1991-11-07,98.2263
1991-11-06,98.2042
1991-11-05,98.2262
1991-11-04,98.1581
1991-11-01,98.0031
1991-10-31,97.9161
1991-10-30,97.8242
1991-10-29,97.6355
1991-10-28,97.585
1991-10-25,97.6859
1991-10-24,97.5988
1991-10-23,97.6004
1991-10-22,97.6959
1991-10-21,97.7181
1991-10-18,97.7267
1991-10-17,97.6202
1991-10-16,97.5994
1991-10-15,97.5852
1991-10-14,97.679
1991-10-11,97.768
1991-10-10,97.8656
1991-10-09,97.7722
1991-10-08,97.8548
1991-10-07,97.9136
1991-10-04,97.9705
1991-10-03,98.0997
1991-10-02,98.139
1991-10-01,98.1792
